2024-04-15 15:47:29,461 [MainThread  ] [INFO ] Logging started with level: INFO
2024-04-15 15:50:50,126 [MainThread  ] [INFO ] 
2024-04-15 15:50:50,126 [MainThread  ] [INFO ] Episode 176
2024-04-15 15:50:50,126 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:50,126 [MainThread  ] [INFO ] 
2024-04-15 15:50:51,586 [MainThread  ] [INFO ] Total Reward -136.76311221874687, Theta 0.06179632246494293, Last State [0.06179632 0.50320315], Lambda Mix 0.0
2024-04-15 15:50:51,586 [MainThread  ] [INFO ] 
2024-04-15 15:50:51,586 [MainThread  ] [INFO ] Episode 177
2024-04-15 15:50:51,586 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:51,586 [MainThread  ] [INFO ] 
2024-04-15 15:50:53,035 [MainThread  ] [INFO ] Total Reward -133.84476054296098, Theta 6.224890232086182, Last State [6.22489    0.25613448], Lambda Mix 0.0
2024-04-15 15:50:53,035 [MainThread  ] [INFO ] 
2024-04-15 15:50:53,035 [MainThread  ] [INFO ] Episode 178
2024-04-15 15:50:53,035 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:53,035 [MainThread  ] [INFO ] 
2024-04-15 15:50:54,595 [MainThread  ] [INFO ] Total Reward -380.77957757177205, Theta 0.005790847819298506, Last State [0.00579085 0.54146487], Lambda Mix 0.0
2024-04-15 15:50:54,595 [MainThread  ] [INFO ] 
2024-04-15 15:50:54,595 [MainThread  ] [INFO ] Episode 179
2024-04-15 15:50:54,595 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:54,595 [MainThread  ] [INFO ] 
2024-04-15 15:50:55,744 [MainThread  ] [INFO ] Total Reward -128.99001377766112, Theta 0.024697421118617058, Last State [0.02469742 0.2669554 ], Lambda Mix 0.0
2024-04-15 15:50:55,744 [MainThread  ] [INFO ] 
2024-04-15 15:50:55,744 [MainThread  ] [INFO ] Episode 180
2024-04-15 15:50:55,744 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:55,744 [MainThread  ] [INFO ] 
2024-04-15 15:50:56,852 [MainThread  ] [INFO ] Total Reward -668.3646171253187, Theta 0.5777536034584045, Last State [0.5777536 2.0315988], Lambda Mix 0.0
2024-04-15 15:50:56,852 [MainThread  ] [INFO ] 
2024-04-15 15:50:56,852 [MainThread  ] [INFO ] Episode 181
2024-04-15 15:50:56,852 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:56,852 [MainThread  ] [INFO ] 
2024-04-15 15:50:57,961 [MainThread  ] [INFO ] Total Reward -544.4354297012366, Theta 0.9100026488304138, Last State [0.91000265 2.092722  ], Lambda Mix 0.0
2024-04-15 15:50:57,961 [MainThread  ] [INFO ] 
2024-04-15 15:50:57,961 [MainThread  ] [INFO ] Episode 182
2024-04-15 15:50:57,961 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:57,961 [MainThread  ] [INFO ] 
2024-04-15 15:50:59,080 [MainThread  ] [INFO ] Total Reward -533.4743265893027, Theta 0.02153034321963787, Last State [ 0.02153034 -0.4592737 ], Lambda Mix 0.0
2024-04-15 15:50:59,080 [MainThread  ] [INFO ] 
2024-04-15 15:50:59,080 [MainThread  ] [INFO ] Episode 183
2024-04-15 15:50:59,080 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:50:59,080 [MainThread  ] [INFO ] 
2024-04-15 15:51:00,198 [MainThread  ] [INFO ] Total Reward -665.989409022099, Theta 0.015943963080644608, Last State [0.01594396 2.19539   ], Lambda Mix 0.0
2024-04-15 15:51:00,198 [MainThread  ] [INFO ] 
2024-04-15 15:51:00,198 [MainThread  ] [INFO ] Episode 184
2024-04-15 15:51:00,198 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:00,198 [MainThread  ] [INFO ] 
2024-04-15 15:51:01,329 [MainThread  ] [INFO ] Total Reward -129.08535306927652, Theta 6.2499823570251465, Last State [ 6.2499824  -0.30115458], Lambda Mix 0.0
2024-04-15 15:51:01,329 [MainThread  ] [INFO ] 
2024-04-15 15:51:01,329 [MainThread  ] [INFO ] Episode 185
2024-04-15 15:51:01,329 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:01,329 [MainThread  ] [INFO ] 
2024-04-15 15:51:02,441 [MainThread  ] [INFO ] Total Reward -903.4257329939012, Theta 4.972947597503662, Last State [4.9729476 3.3486621], Lambda Mix 0.0
2024-04-15 15:51:02,441 [MainThread  ] [INFO ] 
2024-04-15 15:51:02,441 [MainThread  ] [INFO ] Episode 186
2024-04-15 15:51:02,441 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:02,441 [MainThread  ] [INFO ] 
2024-04-15 15:51:03,555 [MainThread  ] [INFO ] Total Reward -7.429438362888099, Theta 6.2478251457214355, Last State [ 6.247825   -0.23854534], Lambda Mix 0.0
2024-04-15 15:51:03,555 [MainThread  ] [INFO ] 
2024-04-15 15:51:03,555 [MainThread  ] [INFO ] Episode 187
2024-04-15 15:51:03,555 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:03,555 [MainThread  ] [INFO ] 
2024-04-15 15:51:04,659 [MainThread  ] [INFO ] Total Reward -137.93950044176907, Theta 6.18890905380249, Last State [ 6.188909   -0.11030783], Lambda Mix 0.0
2024-04-15 15:51:04,659 [MainThread  ] [INFO ] 
2024-04-15 15:51:04,659 [MainThread  ] [INFO ] Episode 188
2024-04-15 15:51:04,659 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:04,659 [MainThread  ] [INFO ] 
2024-04-15 15:51:05,770 [MainThread  ] [INFO ] Total Reward -666.325019144228, Theta 0.3043156862258911, Last State [0.3043157 2.07549  ], Lambda Mix 0.0
2024-04-15 15:51:05,770 [MainThread  ] [INFO ] 
2024-04-15 15:51:05,770 [MainThread  ] [INFO ] Episode 189
2024-04-15 15:51:05,770 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:05,770 [MainThread  ] [INFO ] 
2024-04-15 15:51:06,880 [MainThread  ] [INFO ] Total Reward -555.7883864670587, Theta 2.0926668643951416, Last State [2.0926669 5.0332336], Lambda Mix 0.0
2024-04-15 15:51:06,880 [MainThread  ] [INFO ] 
2024-04-15 15:51:06,880 [MainThread  ] [INFO ] Episode 190
2024-04-15 15:51:06,880 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:06,880 [MainThread  ] [INFO ] 
2024-04-15 15:51:07,989 [MainThread  ] [INFO ] Total Reward -660.9162876088667, Theta 0.38551729917526245, Last State [0.3855173 1.45414  ], Lambda Mix 0.0
2024-04-15 15:51:07,989 [MainThread  ] [INFO ] 
2024-04-15 15:51:07,989 [MainThread  ] [INFO ] Episode 191
2024-04-15 15:51:07,989 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:07,989 [MainThread  ] [INFO ] 
2024-04-15 15:51:09,106 [MainThread  ] [INFO ] Total Reward -665.2289102572522, Theta 5.91346549987793, Last State [5.9134655  0.63892585], Lambda Mix 0.0
2024-04-15 15:51:09,106 [MainThread  ] [INFO ] 
2024-04-15 15:51:09,106 [MainThread  ] [INFO ] Episode 192
2024-04-15 15:51:09,106 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:09,106 [MainThread  ] [INFO ] 
2024-04-15 15:51:10,216 [MainThread  ] [INFO ] Total Reward -6.649792711509178, Theta 6.262348651885986, Last State [ 6.2623487  -0.10673086], Lambda Mix 0.0
2024-04-15 15:51:10,216 [MainThread  ] [INFO ] 
2024-04-15 15:51:10,216 [MainThread  ] [INFO ] Episode 193
2024-04-15 15:51:10,217 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:10,217 [MainThread  ] [INFO ] 
2024-04-15 15:51:11,330 [MainThread  ] [INFO ] Total Reward -633.45399547899, Theta 4.072746753692627, Last State [4.0727468 5.0949917], Lambda Mix 0.0
2024-04-15 15:51:11,330 [MainThread  ] [INFO ] 
2024-04-15 15:51:11,330 [MainThread  ] [INFO ] Episode 194
2024-04-15 15:51:11,330 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:11,330 [MainThread  ] [INFO ] 
2024-04-15 15:51:12,439 [MainThread  ] [INFO ] Total Reward -657.8635388740488, Theta 0.3040657937526703, Last State [0.3040658 1.560278 ], Lambda Mix 0.0
2024-04-15 15:51:12,439 [MainThread  ] [INFO ] 
2024-04-15 15:51:12,439 [MainThread  ] [INFO ] Episode 195
2024-04-15 15:51:12,439 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:12,439 [MainThread  ] [INFO ] 
2024-04-15 15:51:13,759 [MainThread  ] [INFO ] Total Reward -425.8157648906501, Theta 0.09449945390224457, Last State [0.09449945 0.4849256 ], Lambda Mix 0.0
2024-04-15 15:51:13,759 [MainThread  ] [INFO ] 
2024-04-15 15:51:13,759 [MainThread  ] [INFO ] Episode 196
2024-04-15 15:51:13,759 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:13,759 [MainThread  ] [INFO ] 
2024-04-15 15:51:14,860 [MainThread  ] [INFO ] Total Reward -806.9081818232307, Theta 4.704344749450684, Last State [4.7043447 4.456112 ], Lambda Mix 0.0
2024-04-15 15:51:14,860 [MainThread  ] [INFO ] 
2024-04-15 15:51:14,860 [MainThread  ] [INFO ] Episode 197
2024-04-15 15:51:14,860 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:14,860 [MainThread  ] [INFO ] 
2024-04-15 15:51:16,139 [MainThread  ] [INFO ] Total Reward -668.3139436534781, Theta 0.3487386405467987, Last State [0.34873864 1.6219591 ], Lambda Mix 0.0
2024-04-15 15:51:16,139 [MainThread  ] [INFO ] 
2024-04-15 15:51:16,139 [MainThread  ] [INFO ] Episode 198
2024-04-15 15:51:16,139 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:16,139 [MainThread  ] [INFO ] 
2024-04-15 15:51:17,441 [MainThread  ] [INFO ] Total Reward -9.402787152825608, Theta 6.229974269866943, Last State [ 6.2299743 -0.582516 ], Lambda Mix 0.0
2024-04-15 15:51:17,441 [MainThread  ] [INFO ] 
2024-04-15 15:51:17,441 [MainThread  ] [INFO ] Episode 199
2024-04-15 15:51:17,441 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:51:17,441 [MainThread  ] [INFO ] 
2024-04-15 15:51:18,594 [MainThread  ] [INFO ] Total Reward -666.8856826344505, Theta 0.4395314157009125, Last State [0.43953142 2.135727  ], Lambda Mix 0.0
2024-04-15 15:51:18,595 [MainThread  ] [INFO ] 
2024-04-15 15:51:18,595 [MainThread  ] [INFO ] Finish
2024-04-15 15:51:18,595 [MainThread  ] [INFO ] 
2024-04-15 15:51:18,595 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:18,714 [MainThread  ] [INFO ] Total Reward -136.1412512141359, Theta 0.026458287611603737, Last State [ 0.02645829 -0.4757628 ]
2024-04-15 15:51:18,714 [MainThread  ] [INFO ] 
2024-04-15 15:51:18,715 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:18,826 [MainThread  ] [INFO ] Total Reward -8.086121533163926, Theta 6.2711052894592285, Last State [6.2711053 0.80331  ]
2024-04-15 15:51:18,826 [MainThread  ] [INFO ] 
2024-04-15 15:51:18,826 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:18,926 [MainThread  ] [INFO ] Total Reward -132.8357420363793, Theta 0.07289283722639084, Last State [ 0.07289284 -0.07377198]
2024-04-15 15:51:18,926 [MainThread  ] [INFO ] 
2024-04-15 15:51:18,927 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:19,032 [MainThread  ] [INFO ] Total Reward -134.02271147524746, Theta 0.004721975419670343, Last State [ 0.00472198 -0.53429663]
2024-04-15 15:51:19,032 [MainThread  ] [INFO ] 
2024-04-15 15:51:19,033 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:19,142 [MainThread  ] [INFO ] Total Reward -259.2958209342668, Theta 6.278803825378418, Last State [ 6.278804  -0.6460224]
2024-04-15 15:51:19,142 [MainThread  ] [INFO ] 
2024-04-15 15:51:19,143 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:19,251 [MainThread  ] [INFO ] Total Reward -268.78970381076823, Theta 0.07187066227197647, Last State [0.07187066 0.19632815]
2024-04-15 15:51:19,251 [MainThread  ] [INFO ] 
2024-04-15 15:51:19,251 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:19,351 [MainThread  ] [INFO ] Total Reward -246.009883289339, Theta 0.10927027463912964, Last State [0.10927027 0.16911243]
2024-04-15 15:51:19,351 [MainThread  ] [INFO ] 
2024-04-15 15:51:19,352 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:19,515 [MainThread  ] [INFO ] Total Reward -268.39433181712934, Theta 6.247125625610352, Last State [ 6.2471256  -0.56850487]
2024-04-15 15:51:19,515 [MainThread  ] [INFO ] 
2024-04-15 15:51:19,516 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:19,626 [MainThread  ] [INFO ] Total Reward -393.2726470863306, Theta 0.0953575074672699, Last State [ 0.09535751 -0.06330039]
2024-04-15 15:51:19,626 [MainThread  ] [INFO ] 
2024-04-15 15:51:19,627 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:51:19,739 [MainThread  ] [INFO ] Total Reward -270.0517444384896, Theta 6.219756603240967, Last State [ 6.2197566 -0.4088024]
2024-04-15 15:51:19,739 [MainThread  ] [INFO ] 
2024-04-15 15:51:19,739 [MainThread  ] [INFO ] Data labeling started with Lambda 0.0
2024-04-15 15:51:19,890 [MainThread  ] [INFO ] Optimizing controller
2024-04-15 15:52:05,388 [MainThread  ] [INFO ] Pendulum-v1 experiment start with priors
2024-04-15 15:52:05,393 [MainThread  ] [INFO ] Total Reward -1505.5229440355904, Theta 3.391638994216919, Last State [ 3.391639 -2.836687]
2024-04-15 15:52:05,393 [MainThread  ] [INFO ] 
2024-04-15 15:52:05,397 [MainThread  ] [INFO ] Total Reward -1457.7989922603936, Theta 3.6488726139068604, Last State [ 3.6488726 -1.6436415]
2024-04-15 15:52:05,397 [MainThread  ] [INFO ] 
2024-04-15 15:52:05,401 [MainThread  ] [INFO ] Total Reward -1445.027894876342, Theta 2.504404067993164, Last State [2.504404   0.18586476]
2024-04-15 15:52:05,401 [MainThread  ] [INFO ] 
2024-04-15 15:52:05,406 [MainThread  ] [INFO ] Total Reward -1505.4001817887608, Theta 3.7819230556488037, Last State [3.781923   0.26930365]
2024-04-15 15:52:05,406 [MainThread  ] [INFO ] 
2024-04-15 15:52:05,410 [MainThread  ] [INFO ] Total Reward -1414.882491456751, Theta 2.512742042541504, Last State [ 2.512742   -0.40913856]
2024-04-15 15:52:05,410 [MainThread  ] [INFO ] 
2024-04-15 15:52:05,410 [MainThread  ] [INFO ] Finish
2024-04-15 15:52:05,410 [MainThread  ] [INFO ] 
2024-04-15 15:52:05,410 [MainThread  ] [INFO ] Iteration 1
2024-04-15 15:52:05,411 [MainThread  ] [INFO ] Pendulum-v1 experiment start with Lambda 0.0
2024-04-15 15:52:05,411 [MainThread  ] [INFO ] Episode 0
2024-04-15 15:52:05,411 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:05,411 [MainThread  ] [INFO ] 
2024-04-15 15:52:06,678 [MainThread  ] [INFO ] Total Reward -931.1749322665626, Theta 3.313281774520874, Last State [ 3.3132818 -5.963482 ], Lambda Mix 0.0
2024-04-15 15:52:06,678 [MainThread  ] [INFO ] 
2024-04-15 15:52:06,678 [MainThread  ] [INFO ] Episode 1
2024-04-15 15:52:06,678 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:06,678 [MainThread  ] [INFO ] 
2024-04-15 15:52:07,907 [MainThread  ] [INFO ] Total Reward -260.30619881591616, Theta 0.14337250590324402, Last State [ 0.1433725 -1.5882894], Lambda Mix 0.0
2024-04-15 15:52:07,908 [MainThread  ] [INFO ] 
2024-04-15 15:52:07,908 [MainThread  ] [INFO ] Episode 2
2024-04-15 15:52:07,908 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:07,908 [MainThread  ] [INFO ] 
2024-04-15 15:52:09,193 [MainThread  ] [INFO ] Total Reward -584.754411914545, Theta 3.550117015838623, Last State [3.550117 5.483652], Lambda Mix 0.0
2024-04-15 15:52:09,193 [MainThread  ] [INFO ] 
2024-04-15 15:52:09,193 [MainThread  ] [INFO ] Episode 3
2024-04-15 15:52:09,193 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:09,194 [MainThread  ] [INFO ] 
2024-04-15 15:52:10,451 [MainThread  ] [INFO ] Total Reward -777.3135810430283, Theta 5.4337568283081055, Last State [5.433757   0.04308862], Lambda Mix 0.0
2024-04-15 15:52:10,451 [MainThread  ] [INFO ] 
2024-04-15 15:52:10,451 [MainThread  ] [INFO ] Episode 4
2024-04-15 15:52:10,451 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:10,451 [MainThread  ] [INFO ] 
2024-04-15 15:52:11,671 [MainThread  ] [INFO ] Total Reward -774.382184122583, Theta 0.7655348777770996, Last State [ 0.7655349 -0.7916192], Lambda Mix 0.0
2024-04-15 15:52:11,672 [MainThread  ] [INFO ] 
2024-04-15 15:52:11,672 [MainThread  ] [INFO ] Episode 5
2024-04-15 15:52:11,672 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:11,672 [MainThread  ] [INFO ] 
2024-04-15 15:52:12,847 [MainThread  ] [INFO ] Total Reward -402.1400313080081, Theta 5.120543479919434, Last State [ 5.1205435 -1.435252 ], Lambda Mix 0.0
2024-04-15 15:52:12,847 [MainThread  ] [INFO ] 
2024-04-15 15:52:12,847 [MainThread  ] [INFO ] Episode 6
2024-04-15 15:52:12,847 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:12,847 [MainThread  ] [INFO ] 
2024-04-15 15:52:14,034 [MainThread  ] [INFO ] Total Reward -883.7572039768614, Theta 1.2009235620498657, Last State [1.2009236 1.934453 ], Lambda Mix 0.0
2024-04-15 15:52:14,034 [MainThread  ] [INFO ] 
2024-04-15 15:52:14,034 [MainThread  ] [INFO ] Episode 7
2024-04-15 15:52:14,034 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:14,034 [MainThread  ] [INFO ] 
2024-04-15 15:52:15,227 [MainThread  ] [INFO ] Total Reward -874.4499795879442, Theta 4.694969654083252, Last State [4.6949697 3.801332 ], Lambda Mix 0.0
2024-04-15 15:52:15,227 [MainThread  ] [INFO ] 
2024-04-15 15:52:15,227 [MainThread  ] [INFO ] Episode 8
2024-04-15 15:52:15,227 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:15,227 [MainThread  ] [INFO ] 
2024-04-15 15:52:16,423 [MainThread  ] [INFO ] Total Reward -870.6199839313889, Theta 2.0980141162872314, Last State [ 2.098014  -5.1336045], Lambda Mix 0.0
2024-04-15 15:52:16,423 [MainThread  ] [INFO ] 
2024-04-15 15:52:16,423 [MainThread  ] [INFO ] Episode 9
2024-04-15 15:52:16,423 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:16,423 [MainThread  ] [INFO ] 
2024-04-15 15:52:17,621 [MainThread  ] [INFO ] Total Reward -776.2434433540703, Theta 4.932864665985107, Last State [ 4.9328647 -3.2584546], Lambda Mix 0.0
2024-04-15 15:52:17,621 [MainThread  ] [INFO ] 
2024-04-15 15:52:17,621 [MainThread  ] [INFO ] Episode 10
2024-04-15 15:52:17,621 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:17,621 [MainThread  ] [INFO ] 
2024-04-15 15:52:18,822 [MainThread  ] [INFO ] Total Reward -769.8444225187682, Theta 0.2771230936050415, Last State [ 0.2771231 -0.526074 ], Lambda Mix 0.0
2024-04-15 15:52:18,822 [MainThread  ] [INFO ] 
2024-04-15 15:52:18,822 [MainThread  ] [INFO ] Episode 11
2024-04-15 15:52:18,822 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:18,822 [MainThread  ] [INFO ] 
2024-04-15 15:52:20,022 [MainThread  ] [INFO ] Total Reward -753.5338579949055, Theta 6.273261070251465, Last State [6.273261  1.1995823], Lambda Mix 0.0
2024-04-15 15:52:20,022 [MainThread  ] [INFO ] 
2024-04-15 15:52:20,022 [MainThread  ] [INFO ] Episode 12
2024-04-15 15:52:20,022 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:20,022 [MainThread  ] [INFO ] 
2024-04-15 15:52:21,220 [MainThread  ] [INFO ] Total Reward -568.9638192207489, Theta 3.5519754886627197, Last State [ 3.5519755 -6.066395 ], Lambda Mix 0.0
2024-04-15 15:52:21,220 [MainThread  ] [INFO ] 
2024-04-15 15:52:21,220 [MainThread  ] [INFO ] Episode 13
2024-04-15 15:52:21,220 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:21,220 [MainThread  ] [INFO ] 
2024-04-15 15:52:22,401 [MainThread  ] [INFO ] Total Reward -775.1853498073291, Theta 0.412553995847702, Last State [ 0.412554  -1.0958776], Lambda Mix 0.0
2024-04-15 15:52:22,402 [MainThread  ] [INFO ] 
2024-04-15 15:52:22,402 [MainThread  ] [INFO ] Episode 14
2024-04-15 15:52:22,402 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:22,402 [MainThread  ] [INFO ] 
2024-04-15 15:52:23,606 [MainThread  ] [INFO ] Total Reward -668.8613590992585, Theta 6.174749851226807, Last State [ 6.17475   -0.5243468], Lambda Mix 0.0
2024-04-15 15:52:23,606 [MainThread  ] [INFO ] 
2024-04-15 15:52:23,607 [MainThread  ] [INFO ] Episode 15
2024-04-15 15:52:23,607 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:23,607 [MainThread  ] [INFO ] 
2024-04-15 15:52:24,819 [MainThread  ] [INFO ] Total Reward -653.973642763838, Theta 5.424835205078125, Last State [5.424835  0.8867824], Lambda Mix 0.0
2024-04-15 15:52:24,819 [MainThread  ] [INFO ] 
2024-04-15 15:52:24,819 [MainThread  ] [INFO ] Episode 16
2024-04-15 15:52:24,819 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:24,820 [MainThread  ] [INFO ] 
2024-04-15 15:52:26,013 [MainThread  ] [INFO ] Total Reward -128.50841925959648, Theta 6.229433536529541, Last State [6.2294335  0.26759326], Lambda Mix 0.0
2024-04-15 15:52:26,013 [MainThread  ] [INFO ] 
2024-04-15 15:52:26,013 [MainThread  ] [INFO ] Episode 17
2024-04-15 15:52:26,013 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:26,013 [MainThread  ] [INFO ] 
2024-04-15 15:52:27,211 [MainThread  ] [INFO ] Total Reward -132.71228476004003, Theta 6.204939365386963, Last State [ 6.2049394  -0.31459388], Lambda Mix 0.0
2024-04-15 15:52:27,211 [MainThread  ] [INFO ] 
2024-04-15 15:52:27,211 [MainThread  ] [INFO ] Episode 18
2024-04-15 15:52:27,211 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:27,211 [MainThread  ] [INFO ] 
2024-04-15 15:52:28,398 [MainThread  ] [INFO ] Total Reward -129.9982717806783, Theta 0.20220878720283508, Last State [ 0.20220879 -0.30130756], Lambda Mix 0.0
2024-04-15 15:52:28,398 [MainThread  ] [INFO ] 
2024-04-15 15:52:28,398 [MainThread  ] [INFO ] Episode 19
2024-04-15 15:52:28,398 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:28,398 [MainThread  ] [INFO ] 
2024-04-15 15:52:29,600 [MainThread  ] [INFO ] Total Reward -135.05021671822175, Theta 6.244041442871094, Last State [ 6.2440414 -0.9663241], Lambda Mix 0.0
2024-04-15 15:52:29,600 [MainThread  ] [INFO ] 
2024-04-15 15:52:29,600 [MainThread  ] [INFO ] Episode 20
2024-04-15 15:52:29,600 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:29,600 [MainThread  ] [INFO ] 
2024-04-15 15:52:30,829 [MainThread  ] [INFO ] Total Reward -521.2917839289817, Theta 6.256098747253418, Last State [6.2560987  0.09465526], Lambda Mix 0.0
2024-04-15 15:52:30,829 [MainThread  ] [INFO ] 
2024-04-15 15:52:30,829 [MainThread  ] [INFO ] Episode 21
2024-04-15 15:52:30,829 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:30,829 [MainThread  ] [INFO ] 
2024-04-15 15:52:32,022 [MainThread  ] [INFO ] Total Reward -502.1154402737756, Theta 6.247612476348877, Last State [ 6.2476125 -0.7958479], Lambda Mix 0.0
2024-04-15 15:52:32,022 [MainThread  ] [INFO ] 
2024-04-15 15:52:32,022 [MainThread  ] [INFO ] Episode 22
2024-04-15 15:52:32,022 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:32,022 [MainThread  ] [INFO ] 
2024-04-15 15:52:33,213 [MainThread  ] [INFO ] Total Reward -381.9206895101863, Theta 0.02894015423953533, Last State [0.02894015 1.0784744 ], Lambda Mix 0.0
2024-04-15 15:52:33,213 [MainThread  ] [INFO ] 
2024-04-15 15:52:33,213 [MainThread  ] [INFO ] Episode 23
2024-04-15 15:52:33,213 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:33,213 [MainThread  ] [INFO ] 
2024-04-15 15:52:34,396 [MainThread  ] [INFO ] Total Reward -396.0285811328662, Theta 0.17612387239933014, Last State [0.17612387 0.02686695], Lambda Mix 0.0
2024-04-15 15:52:34,396 [MainThread  ] [INFO ] 
2024-04-15 15:52:34,396 [MainThread  ] [INFO ] Episode 24
2024-04-15 15:52:34,396 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:34,396 [MainThread  ] [INFO ] 
2024-04-15 15:52:35,602 [MainThread  ] [INFO ] Total Reward -276.74631874663527, Theta 0.13641108572483063, Last State [ 0.13641109 -0.10075553], Lambda Mix 0.0
2024-04-15 15:52:35,602 [MainThread  ] [INFO ] 
2024-04-15 15:52:35,602 [MainThread  ] [INFO ] Episode 25
2024-04-15 15:52:35,602 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:35,602 [MainThread  ] [INFO ] 
2024-04-15 15:52:36,804 [MainThread  ] [INFO ] Total Reward -132.78887064762984, Theta 0.03515172004699707, Last State [0.03515172 0.5983084 ], Lambda Mix 0.0
2024-04-15 15:52:36,804 [MainThread  ] [INFO ] 
2024-04-15 15:52:36,804 [MainThread  ] [INFO ] Episode 26
2024-04-15 15:52:36,804 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:36,804 [MainThread  ] [INFO ] 
2024-04-15 15:52:37,993 [MainThread  ] [INFO ] Total Reward -250.82003370587967, Theta 0.08482325077056885, Last State [0.08482325 0.35138732], Lambda Mix 0.0
2024-04-15 15:52:37,993 [MainThread  ] [INFO ] 
2024-04-15 15:52:37,993 [MainThread  ] [INFO ] Episode 27
2024-04-15 15:52:37,993 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:52:37,993 [MainThread  ] [INFO ] 
