2024-04-20 17:13:12,120 [MainThread  ] [INFO ] Logging started with level: INFO
2024-04-20 17:15:22,299 [MainThread  ] [INFO ] 
2024-04-20 17:15:22,300 [MainThread  ] [INFO ] Episode 122
2024-04-20 17:15:22,300 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:22,300 [MainThread  ] [INFO ] 
2024-04-20 17:15:23,355 [MainThread  ] [INFO ] Total Reward -731.2101330087673, Theta 2.466597080230713, Last State [ 2.466597  -5.5866036]
2024-04-20 17:15:23,355 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:23,355 [MainThread  ] [INFO ] 
2024-04-20 17:15:23,355 [MainThread  ] [INFO ] Episode 123
2024-04-20 17:15:23,355 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:23,355 [MainThread  ] [INFO ] 
2024-04-20 17:15:24,417 [MainThread  ] [INFO ] Total Reward -646.975767283064, Theta 0.5466844439506531, Last State [ 0.54668444 -2.1117861 ]
2024-04-20 17:15:24,417 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:24,417 [MainThread  ] [INFO ] 
2024-04-20 17:15:24,417 [MainThread  ] [INFO ] Episode 124
2024-04-20 17:15:24,417 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:24,417 [MainThread  ] [INFO ] 
2024-04-20 17:15:25,476 [MainThread  ] [INFO ] Total Reward -656.7658364208346, Theta 0.27497684955596924, Last State [ 0.27497685 -1.5102404 ]
2024-04-20 17:15:25,476 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:25,476 [MainThread  ] [INFO ] 
2024-04-20 17:15:25,476 [MainThread  ] [INFO ] Episode 125
2024-04-20 17:15:25,476 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:25,476 [MainThread  ] [INFO ] 
2024-04-20 17:15:26,587 [MainThread  ] [INFO ] Total Reward -270.019167505182, Theta 0.004432014189660549, Last State [ 0.00443201 -0.31092745]
2024-04-20 17:15:26,587 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:26,587 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:15:26,590 [MainThread  ] [INFO ] 
2024-04-20 17:15:26,590 [MainThread  ] [INFO ] Episode 126
2024-04-20 17:15:26,590 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:26,590 [MainThread  ] [INFO ] 
2024-04-20 17:15:27,659 [MainThread  ] [INFO ] Total Reward -131.55417532332768, Theta 0.012423602864146233, Last State [0.0124236  0.41432914]
2024-04-20 17:15:27,660 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:27,660 [MainThread  ] [INFO ] 
2024-04-20 17:15:27,660 [MainThread  ] [INFO ] Episode 127
2024-04-20 17:15:27,660 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:27,660 [MainThread  ] [INFO ] 
2024-04-20 17:15:28,719 [MainThread  ] [INFO ] Total Reward -703.0317305471344, Theta 3.4607129096984863, Last State [ 3.460713  -5.9098454]
2024-04-20 17:15:28,719 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:28,719 [MainThread  ] [INFO ] 
2024-04-20 17:15:28,719 [MainThread  ] [INFO ] Episode 128
2024-04-20 17:15:28,719 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:28,719 [MainThread  ] [INFO ] 
2024-04-20 17:15:29,781 [MainThread  ] [INFO ] Total Reward -638.4739010108065, Theta 5.814085483551025, Last State [5.8140855 0.3617921]
2024-04-20 17:15:29,781 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:29,781 [MainThread  ] [INFO ] 
2024-04-20 17:15:29,781 [MainThread  ] [INFO ] Episode 129
2024-04-20 17:15:29,781 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:29,781 [MainThread  ] [INFO ] 
2024-04-20 17:15:30,839 [MainThread  ] [INFO ] Total Reward -524.3708839697996, Theta 0.0001575811329530552, Last State [0.00015758 0.15246323]
2024-04-20 17:15:30,839 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:30,839 [MainThread  ] [INFO ] 
2024-04-20 17:15:30,839 [MainThread  ] [INFO ] Episode 130
2024-04-20 17:15:30,839 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:30,839 [MainThread  ] [INFO ] 
2024-04-20 17:15:31,897 [MainThread  ] [INFO ] Total Reward -537.0985197932272, Theta 5.317279815673828, Last State [ 5.31728  -1.837499]
2024-04-20 17:15:31,897 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:31,897 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:15:31,900 [MainThread  ] [INFO ] 
2024-04-20 17:15:31,900 [MainThread  ] [INFO ] Episode 131
2024-04-20 17:15:31,900 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:31,900 [MainThread  ] [INFO ] 
2024-04-20 17:15:32,967 [MainThread  ] [INFO ] Total Reward -767.0197301619094, Theta 6.154320240020752, Last State [ 6.1543202 -2.5284193]
2024-04-20 17:15:32,967 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:32,967 [MainThread  ] [INFO ] 
2024-04-20 17:15:32,967 [MainThread  ] [INFO ] Episode 132
2024-04-20 17:15:32,967 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:32,967 [MainThread  ] [INFO ] 
2024-04-20 17:15:34,029 [MainThread  ] [INFO ] Total Reward -673.6422761148854, Theta 3.678508758544922, Last State [ 3.6785088 -5.895945 ]
2024-04-20 17:15:34,029 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:34,029 [MainThread  ] [INFO ] 
2024-04-20 17:15:34,029 [MainThread  ] [INFO ] Episode 133
2024-04-20 17:15:34,029 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:34,029 [MainThread  ] [INFO ] 
2024-04-20 17:15:35,100 [MainThread  ] [INFO ] Total Reward -768.2423793337208, Theta 6.244113922119141, Last State [ 6.244114  -1.7724545]
2024-04-20 17:15:35,100 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:35,100 [MainThread  ] [INFO ] 
2024-04-20 17:15:35,100 [MainThread  ] [INFO ] Episode 134
2024-04-20 17:15:35,100 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:35,100 [MainThread  ] [INFO ] 
2024-04-20 17:15:36,182 [MainThread  ] [INFO ] Total Reward -649.8288193232663, Theta 0.9333158731460571, Last State [ 0.9333159 -2.7846718]
2024-04-20 17:15:36,182 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283139228820801
2024-04-20 17:15:36,182 [MainThread  ] [INFO ] 
2024-04-20 17:15:36,182 [MainThread  ] [INFO ] Episode 135
2024-04-20 17:15:36,182 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:36,182 [MainThread  ] [INFO ] 
2024-04-20 17:15:37,245 [MainThread  ] [INFO ] Total Reward -385.1629018001184, Theta 6.243770599365234, Last State [ 6.2437706  -0.30211416]
2024-04-20 17:15:37,246 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:37,246 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:15:37,249 [MainThread  ] [INFO ] 
2024-04-20 17:15:37,249 [MainThread  ] [INFO ] Episode 136
2024-04-20 17:15:37,249 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:37,249 [MainThread  ] [INFO ] 
2024-04-20 17:15:38,379 [MainThread  ] [INFO ] Total Reward -752.9340069791122, Theta 1.7707440853118896, Last State [ 1.7707441 -4.971634 ]
2024-04-20 17:15:38,379 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:38,379 [MainThread  ] [INFO ] 
2024-04-20 17:15:38,379 [MainThread  ] [INFO ] Episode 137
2024-04-20 17:15:38,379 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:38,379 [MainThread  ] [INFO ] 
2024-04-20 17:15:39,537 [MainThread  ] [INFO ] Total Reward -660.0274094720428, Theta 0.34642699360847473, Last State [ 0.346427  -1.3119744]
2024-04-20 17:15:39,537 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:39,537 [MainThread  ] [INFO ] 
2024-04-20 17:15:39,537 [MainThread  ] [INFO ] Episode 138
2024-04-20 17:15:39,537 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:39,537 [MainThread  ] [INFO ] 
2024-04-20 17:15:40,620 [MainThread  ] [INFO ] Total Reward -761.5786522800348, Theta 1.9028483629226685, Last State [ 1.9028484 -4.516523 ]
2024-04-20 17:15:40,620 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:40,620 [MainThread  ] [INFO ] 
2024-04-20 17:15:40,620 [MainThread  ] [INFO ] Episode 139
2024-04-20 17:15:40,620 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:40,620 [MainThread  ] [INFO ] 
2024-04-20 17:15:41,693 [MainThread  ] [INFO ] Total Reward -393.0486535127409, Theta 6.273945331573486, Last State [ 6.2739453 -0.2741585]
2024-04-20 17:15:41,693 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:41,693 [MainThread  ] [INFO ] 
2024-04-20 17:15:41,693 [MainThread  ] [INFO ] Episode 140
2024-04-20 17:15:41,693 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:41,693 [MainThread  ] [INFO ] 
2024-04-20 17:15:42,757 [MainThread  ] [INFO ] Total Reward -688.1789110593775, Theta 4.541224956512451, Last State [ 4.541225  -4.4017715]
2024-04-20 17:15:42,757 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:42,757 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:15:42,761 [MainThread  ] [INFO ] 
2024-04-20 17:15:42,761 [MainThread  ] [INFO ] Episode 141
2024-04-20 17:15:42,761 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:42,761 [MainThread  ] [INFO ] 
2024-04-20 17:15:43,825 [MainThread  ] [INFO ] Total Reward -800.3977416798047, Theta 4.790163040161133, Last State [ 4.790163 -3.902347]
2024-04-20 17:15:43,825 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:43,825 [MainThread  ] [INFO ] 
2024-04-20 17:15:43,825 [MainThread  ] [INFO ] Episode 142
2024-04-20 17:15:43,825 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:43,825 [MainThread  ] [INFO ] 
2024-04-20 17:15:44,885 [MainThread  ] [INFO ] Total Reward -3.0430453058227003, Theta 6.282136917114258, Last State [6.282137   0.55092067]
2024-04-20 17:15:44,885 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:44,885 [MainThread  ] [INFO ] 
2024-04-20 17:15:44,885 [MainThread  ] [INFO ] Episode 143
2024-04-20 17:15:44,885 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:44,885 [MainThread  ] [INFO ] 
2024-04-20 17:15:45,953 [MainThread  ] [INFO ] Total Reward -652.8930090321444, Theta 6.151886463165283, Last State [ 6.1518865 -5.7127595]
2024-04-20 17:15:45,953 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:45,953 [MainThread  ] [INFO ] 
2024-04-20 17:15:45,953 [MainThread  ] [INFO ] Episode 144
2024-04-20 17:15:45,953 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:45,953 [MainThread  ] [INFO ] 
2024-04-20 17:15:47,021 [MainThread  ] [INFO ] Total Reward -1206.2241884351454, Theta 5.743589878082275, Last State [ 5.74359   -1.5580635]
2024-04-20 17:15:47,022 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:47,022 [MainThread  ] [INFO ] 
2024-04-20 17:15:47,022 [MainThread  ] [INFO ] Episode 145
2024-04-20 17:15:47,022 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:47,022 [MainThread  ] [INFO ] 
2024-04-20 17:15:48,101 [MainThread  ] [INFO ] Total Reward -2.6358125773292067, Theta 6.279750347137451, Last State [6.2797503  0.01176867]
2024-04-20 17:15:48,101 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:48,101 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:15:48,104 [MainThread  ] [INFO ] 
2024-04-20 17:15:48,104 [MainThread  ] [INFO ] Episode 146
2024-04-20 17:15:48,104 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:48,104 [MainThread  ] [INFO ] 
2024-04-20 17:15:49,179 [MainThread  ] [INFO ] Total Reward -2.5688692173440826, Theta 6.2650299072265625, Last State [ 6.26503    -0.13565902]
2024-04-20 17:15:49,180 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:49,180 [MainThread  ] [INFO ] 
2024-04-20 17:15:49,180 [MainThread  ] [INFO ] Episode 147
2024-04-20 17:15:49,180 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:49,180 [MainThread  ] [INFO ] 
2024-04-20 17:15:50,246 [MainThread  ] [INFO ] Total Reward -1492.6525865517249, Theta 3.422715187072754, Last State [ 3.4227152  -0.39248657]
2024-04-20 17:15:50,246 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:50,246 [MainThread  ] [INFO ] 
2024-04-20 17:15:50,246 [MainThread  ] [INFO ] Episode 148
2024-04-20 17:15:50,246 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:50,246 [MainThread  ] [INFO ] 
2024-04-20 17:15:51,308 [MainThread  ] [INFO ] Total Reward -132.4822270493564, Theta 0.005099467933177948, Last State [0.00509947 0.02082501]
2024-04-20 17:15:51,308 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:51,308 [MainThread  ] [INFO ] 
2024-04-20 17:15:51,308 [MainThread  ] [INFO ] Episode 149
2024-04-20 17:15:51,308 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:51,308 [MainThread  ] [INFO ] 
2024-04-20 17:15:52,382 [MainThread  ] [INFO ] Total Reward -383.02247798630594, Theta 0.21410958468914032, Last State [0.21410958 0.18023773]
2024-04-20 17:15:52,382 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:52,382 [MainThread  ] [INFO ] 
2024-04-20 17:15:52,382 [MainThread  ] [INFO ] Episode 150
2024-04-20 17:15:52,382 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:52,382 [MainThread  ] [INFO ] 
2024-04-20 17:15:53,459 [MainThread  ] [INFO ] Total Reward -128.8727516114796, Theta 0.00700873089954257, Last State [ 0.00700873 -0.01279066]
2024-04-20 17:15:53,459 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:53,459 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:15:53,462 [MainThread  ] [INFO ] 
2024-04-20 17:15:53,462 [MainThread  ] [INFO ] Episode 151
2024-04-20 17:15:53,463 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:53,463 [MainThread  ] [INFO ] 
2024-04-20 17:15:54,533 [MainThread  ] [INFO ] Total Reward -445.4391409373405, Theta 3.2860889434814453, Last State [3.286089  6.6817055]
2024-04-20 17:15:54,533 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:54,533 [MainThread  ] [INFO ] 
2024-04-20 17:15:54,533 [MainThread  ] [INFO ] Episode 152
2024-04-20 17:15:54,533 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:54,533 [MainThread  ] [INFO ] 
2024-04-20 17:15:55,596 [MainThread  ] [INFO ] Total Reward -396.79303572217094, Theta 0.02860855683684349, Last State [0.02860856 0.681487  ]
2024-04-20 17:15:55,596 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:55,596 [MainThread  ] [INFO ] 
2024-04-20 17:15:55,596 [MainThread  ] [INFO ] Episode 153
2024-04-20 17:15:55,596 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:55,596 [MainThread  ] [INFO ] 
2024-04-20 17:15:56,666 [MainThread  ] [INFO ] Total Reward -391.70181227880556, Theta 0.13076511025428772, Last State [0.13076511 0.02085377]
2024-04-20 17:15:56,666 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:56,666 [MainThread  ] [INFO ] 
2024-04-20 17:15:56,666 [MainThread  ] [INFO ] Episode 154
2024-04-20 17:15:56,666 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:56,666 [MainThread  ] [INFO ] 
2024-04-20 17:15:57,740 [MainThread  ] [INFO ] Total Reward -267.14912677936366, Theta 0.2821512818336487, Last State [0.28215128 0.0538006 ]
2024-04-20 17:15:57,740 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:57,740 [MainThread  ] [INFO ] 
2024-04-20 17:15:57,740 [MainThread  ] [INFO ] Episode 155
2024-04-20 17:15:57,740 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:57,740 [MainThread  ] [INFO ] 
2024-04-20 17:15:58,798 [MainThread  ] [INFO ] Total Reward -496.6784922255375, Theta 0.12628120183944702, Last State [ 0.1262812  -0.11823775]
2024-04-20 17:15:58,798 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:58,798 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:15:58,802 [MainThread  ] [INFO ] 
2024-04-20 17:15:58,802 [MainThread  ] [INFO ] Episode 156
2024-04-20 17:15:58,802 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:58,802 [MainThread  ] [INFO ] 
2024-04-20 17:15:59,869 [MainThread  ] [INFO ] Total Reward -258.12880100608396, Theta 0.013477987609803677, Last State [ 0.01347799 -0.00474999]
2024-04-20 17:15:59,869 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:15:59,869 [MainThread  ] [INFO ] 
2024-04-20 17:15:59,869 [MainThread  ] [INFO ] Episode 157
2024-04-20 17:15:59,869 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:15:59,869 [MainThread  ] [INFO ] 
2024-04-20 17:16:00,946 [MainThread  ] [INFO ] Total Reward -137.9211646560335, Theta 0.8148760199546814, Last State [0.814876  1.4607686]
2024-04-20 17:16:00,947 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:00,947 [MainThread  ] [INFO ] 
2024-04-20 17:16:00,947 [MainThread  ] [INFO ] Episode 158
2024-04-20 17:16:00,947 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:00,947 [MainThread  ] [INFO ] 
2024-04-20 17:16:02,077 [MainThread  ] [INFO ] Total Reward -396.1438060147198, Theta 0.1807611882686615, Last State [0.18076119 0.331697  ]
2024-04-20 17:16:02,077 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:02,077 [MainThread  ] [INFO ] 
2024-04-20 17:16:02,077 [MainThread  ] [INFO ] Episode 159
2024-04-20 17:16:02,077 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:02,077 [MainThread  ] [INFO ] 
2024-04-20 17:16:03,147 [MainThread  ] [INFO ] Total Reward -273.20138402728, Theta 0.24408161640167236, Last State [ 0.24408162 -0.07724976]
2024-04-20 17:16:03,147 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:03,147 [MainThread  ] [INFO ] 
2024-04-20 17:16:03,147 [MainThread  ] [INFO ] Episode 160
2024-04-20 17:16:03,147 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:03,147 [MainThread  ] [INFO ] 
2024-04-20 17:16:04,217 [MainThread  ] [INFO ] Total Reward -125.32743669402304, Theta 0.0282752588391304, Last State [ 0.02827526 -0.12811907]
2024-04-20 17:16:04,217 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:04,217 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:16:04,221 [MainThread  ] [INFO ] 
2024-04-20 17:16:04,221 [MainThread  ] [INFO ] Episode 161
2024-04-20 17:16:04,221 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:04,221 [MainThread  ] [INFO ] 
2024-04-20 17:16:05,307 [MainThread  ] [INFO ] Total Reward -131.31269015434341, Theta 0.00825344305485487, Last State [0.00825344 0.18087138]
2024-04-20 17:16:05,308 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:05,308 [MainThread  ] [INFO ] 
2024-04-20 17:16:05,308 [MainThread  ] [INFO ] Episode 162
2024-04-20 17:16:05,308 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:05,308 [MainThread  ] [INFO ] 
2024-04-20 17:16:06,379 [MainThread  ] [INFO ] Total Reward -391.09226766390447, Theta 6.276813507080078, Last State [ 6.2768135  -0.27295622]
2024-04-20 17:16:06,379 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:06,379 [MainThread  ] [INFO ] 
2024-04-20 17:16:06,379 [MainThread  ] [INFO ] Episode 163
2024-04-20 17:16:06,379 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:06,379 [MainThread  ] [INFO ] 
2024-04-20 17:16:07,466 [MainThread  ] [INFO ] Total Reward -1.690513848516155, Theta 6.263706207275391, Last State [ 6.263706   -0.01657715]
2024-04-20 17:16:07,467 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:07,467 [MainThread  ] [INFO ] 
2024-04-20 17:16:07,467 [MainThread  ] [INFO ] Episode 164
2024-04-20 17:16:07,467 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:07,467 [MainThread  ] [INFO ] 
2024-04-20 17:16:08,545 [MainThread  ] [INFO ] Total Reward -2.061103691154823, Theta 0.0031685479916632175, Last State [0.00316855 0.18986854]
2024-04-20 17:16:08,545 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:08,545 [MainThread  ] [INFO ] 
2024-04-20 17:16:08,545 [MainThread  ] [INFO ] Episode 165
2024-04-20 17:16:08,545 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:08,545 [MainThread  ] [INFO ] 
2024-04-20 17:16:09,615 [MainThread  ] [INFO ] Total Reward -127.35241079365798, Theta 5.954671859741211, Last State [ 5.954672   -0.26113623]
2024-04-20 17:16:09,615 [MainThread  ] [INFO ] Best Total Reward -1.5368630523811329, Best Theta 6.283169269561768
2024-04-20 17:16:09,615 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:16:09,622 [MainThread  ] [INFO ] 
2024-04-20 17:16:09,622 [MainThread  ] [INFO ] Episode 166
2024-04-20 17:16:09,622 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:09,622 [MainThread  ] [INFO ] 
2024-04-20 17:16:10,700 [MainThread  ] [INFO ] Total Reward -0.8795443776949272, Theta 6.271796703338623, Last State [ 6.2717967  -0.02891296]
2024-04-20 17:16:10,700 [MainThread  ] [INFO ] Best Total Reward -0.8795443776949272, Best Theta 6.283169269561768
2024-04-20 17:16:10,700 [MainThread  ] [INFO ] 
2024-04-20 17:16:10,700 [MainThread  ] [INFO ] Episode 167
2024-04-20 17:16:10,700 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:10,700 [MainThread  ] [INFO ] 
2024-04-20 17:16:11,793 [MainThread  ] [INFO ] Total Reward -131.03561970074233, Theta 6.277339458465576, Last State [ 6.2773395  -0.29898423]
2024-04-20 17:16:11,793 [MainThread  ] [INFO ] Best Total Reward -0.8795443776949272, Best Theta 6.283178806304932
2024-04-20 17:16:11,793 [MainThread  ] [INFO ] 
2024-04-20 17:16:11,793 [MainThread  ] [INFO ] Episode 168
2024-04-20 17:16:11,793 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:11,793 [MainThread  ] [INFO ] 
2024-04-20 17:16:12,856 [MainThread  ] [INFO ] Total Reward -122.65646266924841, Theta 6.273681640625, Last State [6.2736816  0.01387894]
2024-04-20 17:16:12,856 [MainThread  ] [INFO ] Best Total Reward -0.8795443776949272, Best Theta 6.283178806304932
2024-04-20 17:16:12,856 [MainThread  ] [INFO ] 
2024-04-20 17:16:12,856 [MainThread  ] [INFO ] Episode 169
2024-04-20 17:16:12,856 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:12,857 [MainThread  ] [INFO ] 
2024-04-20 17:16:13,924 [MainThread  ] [INFO ] Total Reward -267.5559014741761, Theta 6.27961540222168, Last State [6.2796154  0.10376586]
2024-04-20 17:16:13,924 [MainThread  ] [INFO ] Best Total Reward -0.8795443776949272, Best Theta 6.2831830978393555
2024-04-20 17:16:13,924 [MainThread  ] [INFO ] 
2024-04-20 17:16:13,924 [MainThread  ] [INFO ] Episode 170
2024-04-20 17:16:13,924 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:13,924 [MainThread  ] [INFO ] 
2024-04-20 17:16:14,991 [MainThread  ] [INFO ] Total Reward -392.0151103751814, Theta 5.993772029876709, Last State [ 5.993772   -0.19048913]
2024-04-20 17:16:14,991 [MainThread  ] [INFO ] Best Total Reward -0.8795443776949272, Best Theta 6.2831830978393555
2024-04-20 17:16:14,991 [MainThread  ] [INFO ] Now we save the model
2024-04-20 17:16:14,994 [MainThread  ] [INFO ] 
2024-04-20 17:16:14,994 [MainThread  ] [INFO ] Episode 171
2024-04-20 17:16:14,994 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 17:16:14,994 [MainThread  ] [INFO ] 
2024-04-20 17:16:16,068 [MainThread  ] [INFO ] Total Reward -126.04213323421925, Theta 6.280983924865723, Last State [6.280984   0.01402695]
2024-04-20 17:16:16,068 [MainThread  ] [INFO ] Best Total Reward -0.8795443776949272, Best Theta 6.2831830978393555
